6.048323740602875587e-01,3.144664363906108040e+00,5.576864934427238296e+00,9.335729361596257769e-01,5.454026521774656189e+00,-1.243980585931227147e-04
6.892622496270790045e+00,9.433991091718322508e+00,1.186619166223945321e+01,7.222899663971841910e+00,1.174335324958687110e+01,-3.073553719899888261e-07
1.003651755737604034e+01,9.999999999999999547e-07,8.721528298333344864e+00,4.078236300065733566e+00,8.598689885680762757e+00,7.166659347455950650e-04
3.748727435165538857e+00,6.289327727812215940e+00,2.432201570521130396e+00,1.036756302787794937e+01,2.309363157868548289e+00,9.947905661502178063e-06
5.320674965718164451e+00,1.572332681953053868e+00,1.029385998028639904e+01,2.505904618112679838e+00,7.026358203727710361e+00,1.660527716837990842e-03
1.160846508792866594e+01,7.861659409765270112e+00,4.004533252474184124e+00,8.795231345924895194e+00,7.370314759154941164e-01,1.038044167680212066e-03
8.464570026823414750e+00,4.716996045859161768e+00,8.598698885680764459e-01,5.650567982018787738e+00,3.881694839821602017e+00,-3.287213909792952547e-03
2.176779904612913263e+00,1.100632277367137668e+01,7.149196616380292468e+00,1.193989470983100354e+01,1.017102156763381693e+01,-1.198015043469636203e-04
2.962753669889226060e+00,7.861668409765270038e-01,1.646035729544603310e+00,8.009065504948367220e+00,1.252951909056339730e+01,-1.187630120134267942e-04
9.250543792099728435e+00,7.075493568788743026e+00,7.935362457356819554e+00,1.719738777136152752e+00,6.240192362751183275e+00,-9.380736995666360265e-06
1.239443885320497962e+01,3.930830204882635126e+00,1.108002582126292701e+01,1.115372886885447556e+01,3.095528998845074931e+00,2.952248686231332831e-06
6.106648730994477248e+00,1.022015693269485048e+01,4.790699093450711210e+00,4.864402141042260652e+00,9.384855726657290731e+00,3.613814500039261781e-06
4.534701200441851654e+00,5.503161886835688854e+00,6.363030775403765382e+00,6.436733822995314824e+00,1.523197316892020980e+00,5.417943262586121916e-05
1.082249132265235403e+01,1.179248861464790465e+01,7.370404759154940144e-02,1.474070951830988019e-01,7.812524044704236559e+00,6.867884966433513393e-03
7.678596261547102841e+00,2.358498522929580954e+00,3.218367411497657482e+00,9.581397186901421392e+00,1.095718740861034313e+01,-1.357144197826979334e-05
1.390806139336600245e+00,8.647825250741796310e+00,9.507694139309872838e+00,3.292070459089206924e+00,4.667860680798129103e+00,-4.868780400558066901e-05
9.978192566984439571e-01,2.751581443417844497e+00,8.328445377845081765e+00,6.043650902507050837e+00,1.916280237380284523e+00,-2.395541075747391162e-03
7.285609378908946887e+00,9.040908171230059409e+00,2.039118650032866853e+00,1.233297763031926664e+01,8.205606965192499658e+00,-4.499056154982993238e-05
1.042950444001419719e+01,5.896244807323952841e+00,5.183782013938975197e+00,2.898987538600943381e+00,1.135027032909860800e+01,6.094385556325929973e-05
4.141714317803695700e+00,1.218557153513616775e+01,1.147310874175119011e+01,9.188314266413158293e+00,5.060943601286392202e+00,2.271432932463091970e-05
5.713661848356321293e+00,4.323913125370898669e+00,4.667869680798128473e-01,4.471319220553997553e+00,9.777938647145553830e+00,1.496049278489452149e-03
1.200145197056682278e+01,1.061323985318311358e+01,6.756113695892028481e+00,1.076064594836621247e+01,3.488611919333338474e+00,2.316364044548085011e-05
8.857556909461571593e+00,1.179249761464790325e+00,9.900777059798135937e+00,1.326655856647889209e+00,3.439485554272305179e-01,-1.577952053379477748e-02
2.569766787251069662e+00,7.468576489277006125e+00,3.611450331985921025e+00,7.615982584460105009e+00,6.633275283239446374e+00,-2.161229165246820376e-04
1.783793021974756643e+00,5.110078966347425755e+00,1.225927458272771631e+01,9.974480107389684491e+00,8.991772806169025856e+00,-5.958063478212545939e-05
8.071583144185257908e+00,1.139940569415963978e+01,5.969947854915502283e+00,3.685153379577470467e+00,2.702446078356811832e+00,-1.112112512149547253e-04
1.121547820529050909e+01,1.965415602441317411e+00,2.825284491009393939e+00,6.829816743483577923e+00,5.847109442262919288e+00,2.473991209276551854e-04
4.927688083080008496e+00,8.254742330253533211e+00,9.114611218821609739e+00,5.404900156713623449e-01,1.213643617007513420e+01,2.421154283279402771e-04
3.355740552527382459e+00,3.930839204882634608e-01,4.397616172962448111e+00,1.154681178934273866e+01,4.274777760309866004e+00,2.085828358483407963e-03
9.643530674737883501e+00,6.682410648300479039e+00,1.068694290077466214e+01,5.257485061530524639e+00,1.056410448812208003e+01,1.631957114444515470e-05
6.499635613632634090e+00,3.537747284394371583e+00,7.542279536868555567e+00,8.402148425436632095e+00,7.419441124215973460e+00,-5.648207378879556152e-05
2.118454914221311880e-01,9.827074012206585607e+00,1.252952809056339767e+00,2.112821697624416295e+00,1.130114396403757437e+00,-9.728690376894788550e-02
3.100922120816702598e-01,4.815266775981227987e+00,7.837091727234753336e+00,3.586882649455404248e+00,1.164508251946480577e+01,-2.129776241334553795e-03
6.597882334292172857e+00,1.110459350379344201e+01,1.547764999422537313e+00,9.876209377267619161e+00,5.355755791652589970e+00,-1.789985675868563224e-04
9.741777395397422268e+00,1.670603412075119643e+00,4.692428363328645879e+00,4.422192855492964036e-01,2.211092427746482070e+00,1.425189478847179586e-02
3.453987273186921669e+00,7.959930139887335443e+00,1.098175509114085990e+01,6.731546013361512593e+00,8.500419155558697426e+00,6.120472639203395791e-05
5.025934803739547263e+00,9.827173012206587288e-02,3.120096681375591707e+00,5.159214331408458420e+00,6.387607457934282307e-01,2.123852529741397308e-03
1.131372492595004786e+01,6.387598457934282159e+00,9.409423409187805731e+00,1.144854105922067333e+01,6.928087473605644142e+00,1.523179391122226456e-07
8.169829864844796674e+00,3.242935094028173815e+00,1.255408677309391408e+01,2.014550967502350520e+00,1.007275083751175160e+01,-9.540313510883129298e-07
1.882039742634295854e+00,9.532261821840389615e+00,6.264760045281699163e+00,8.303877695314564988e+00,3.783424109699536242e+00,-2.872624649608293515e-06
2.668013507910608872e+00,2.456769253051646729e+00,1.019558925016433371e+01,1.223470690019719953e+01,6.141921632629117056e+00,-1.834878208603732451e-05
8.955803630121110359e+00,8.746095980863861641e+00,3.906262522352118349e+00,5.945380172384985507e+00,1.243124836044133197e+01,-3.878003728955782602e-06
1.209969869122636155e+01,5.601432616957755073e+00,7.615991584460105601e-01,9.090043536291092963e+00,9.286584996535223624e+00,2.031981631541862553e-05
5.811908569015860060e+00,1.189075934476996999e+01,7.050925886258226249e+00,2.800716808478877606e+00,2.997258268723009156e+00,2.318165328221382082e-05
4.239961038463234466e+00,4.029100935004700901e+00,5.478594204305172077e+00,1.066237521824414713e+01,7.714253314582171228e+00,6.048581230145241329e-04
1.052775116067373595e+01,1.031842766281691581e+01,1.176792093211738788e+01,4.373048490431931334e+00,1.424926586769954984e+00,5.835673199115534162e-04
