6.048323740602875587e-01,3.144664363906108040e+00,5.576864934427238296e+00,9.335729361596257769e-01,5.454026521774656189e+00,-1.244118816406945577e-04
6.892622496270790045e+00,9.433991091718322508e+00,1.186619166223945321e+01,7.222899663971841910e+00,1.174335324958687110e+01,-3.073680888797441203e-07
1.003651755737604034e+01,9.999999999999999547e-07,8.721528298333344864e+00,4.078236300065733566e+00,8.598689885680762757e+00,7.166459093727614669e-04
3.748727435165538857e+00,6.289327727812215940e+00,2.432201570521130396e+00,1.036756302787794937e+01,2.309363157868548289e+00,9.947242364361330881e-06
5.320674965718164451e+00,1.572332681953053868e+00,1.029385998028639904e+01,2.505904618112679838e+00,7.026358203727710361e+00,1.660526858485178621e-03
1.160846508792866594e+01,7.861659409765270112e+00,4.004533252474184124e+00,8.795231345924895194e+00,7.370314759154941164e-01,1.037981644147579130e-03
8.464570026823414750e+00,4.716996045859161768e+00,8.598698885680764459e-01,5.650567982018787738e+00,3.881694839821602017e+00,-3.287286626125055823e-03
2.176779904612913263e+00,1.100632277367137668e+01,7.149196616380292468e+00,1.193989470983100354e+01,1.017102156763381693e+01,-1.198010934266892233e-04
2.962753669889226060e+00,7.861668409765270038e-01,1.646035729544603310e+00,8.009065504948367220e+00,1.252951909056339730e+01,-1.187966059441685450e-04
9.250543792099728435e+00,7.075493568788743026e+00,7.935362457356819554e+00,1.719738777136152752e+00,6.240192362751183275e+00,-9.380563065054342860e-06
1.239443885320497962e+01,3.930830204882635126e+00,1.108002582126292701e+01,1.115372886885447556e+01,3.095528998845074931e+00,2.952023577002076652e-06
6.106648730994477248e+00,1.022015693269485048e+01,4.790699093450711210e+00,4.864402141042260652e+00,9.384855726657290731e+00,3.614081430199267068e-06
4.534701200441851654e+00,5.503161886835688854e+00,6.363030775403765382e+00,6.436733822995314824e+00,1.523197316892020980e+00,5.417857454376312634e-05
1.082249132265235403e+01,1.179248861464790465e+01,7.370404759154940144e-02,1.474070951830988019e-01,7.812524044704236559e+00,6.867980211054311272e-03
7.678596261547102841e+00,2.358498522929580954e+00,3.218367411497657482e+00,9.581397186901421392e+00,1.095718740861034313e+01,-1.356937496044565099e-05
1.390806139336600245e+00,8.647825250741796310e+00,9.507694139309872838e+00,3.292070459089206924e+00,4.667860680798129103e+00,-4.869013980002926274e-05
9.978192566984439571e-01,2.751581443417844497e+00,8.328445377845081765e+00,6.043650902507050837e+00,1.916280237380284523e+00,-2.395685579545003829e-03
7.285609378908946887e+00,9.040908171230059409e+00,2.039118650032866853e+00,1.233297763031926664e+01,8.205606965192499658e+00,-4.499156510390997239e-05
1.042950444001419719e+01,5.896244807323952841e+00,5.183782013938975197e+00,2.898987538600943381e+00,1.135027032909860800e+01,6.094673010816525948e-05
4.141714317803695700e+00,1.218557153513616775e+01,1.147310874175119011e+01,9.188314266413158293e+00,5.060943601286392202e+00,2.271401135423698121e-05
5.713661848356321293e+00,4.323913125370898669e+00,4.667869680798128473e-01,4.471319220553997553e+00,9.777938647145553830e+00,1.496123609961663888e-03
1.200145197056682278e+01,1.061323985318311358e+01,6.756113695892028481e+00,1.076064594836621247e+01,3.488611919333338474e+00,2.316051052228436786e-05
8.857556909461571593e+00,1.179249761464790325e+00,9.900777059798135937e+00,1.326655856647889209e+00,3.439485554272305179e-01,-1.578061428845897035e-02
2.569766787251069662e+00,7.468576489277006125e+00,3.611450331985921025e+00,7.615982584460105009e+00,6.633275283239446374e+00,-2.160958312400481989e-04
1.783793021974756643e+00,5.110078966347425755e+00,1.225927458272771631e+01,9.974480107389684491e+00,8.991772806169025856e+00,-5.956937977973727241e-05
8.071583144185257908e+00,1.139940569415963978e+01,5.969947854915502283e+00,3.685153379577470467e+00,2.702446078356811832e+00,-1.112275157216737782e-04
1.121547820529050909e+01,1.965415602441317411e+00,2.825284491009393939e+00,6.829816743483577923e+00,5.847109442262919288e+00,2.474046820955701892e-04
